order_id,order_date,order_timestamp,order_hour,day_of_week,weekend_flag,shift,customer_id,store_id,rider_id,city,channel,payment_method,campaign,weather_condition,peak_hour_flag,order_status,items_ordered,items_fulfilled,stockout_line_items,subtotal_before_discount,item_discount_amount,order_discount_amount,delivery_fee,tax_amount,gross_order_value,refund_amount,net_revenue,gross_margin,distance_km,promised_delivery_minutes,picking_start_timestamp,picking_end_timestamp,packing_end_timestamp,rider_assigned_timestamp,dispatch_timestamp,delivered_timestamp,cancelled_timestamp,picking_minutes,packing_minutes,rider_assignment_minutes,travel_minutes,actual_delivery_minutes,sla_status,cancellation_stage,cancellation_reason,customer_rating
ORD0000054,2026-04-11,2026-04-11 08:49:03,8,Saturday,Y,Morning,CUST004118,MFC011,RDR00131,Mumbai,Android,Credit/Debit Card,No Campaign,Cloudy,Y,Partially Delivered,5,4,1,328.13,7.07,0.0,15.0,8.03,344.09,68.82,275.27,96.65,3.83,38,2026-04-11 08:53:32,2026-04-11 09:01:32,2026-04-11 09:05:50,2026-04-11 08:55:16,2026-04-11 09:07:48,2026-04-11 09:24:14,,8.0,4.31,6.23,16.44,35.19,Within SLA,,,1.8
ORD0000055,2026-05-23,2026-05-23 07:53:37,7,Saturday,Y,Morning,CUST007753,MFC003,RDR00030,Bengaluru,Android,UPI,Category Deal,Clear,N,Delivered,2,2,0,214.18,8.86,0.0,25.0,5.13,235.45,0.0,235.45,78.16,2.63,28,2026-05-23 07:55:09,2026-05-23 07:59:00,2026-05-23 08:01:28,2026-05-23 07:55:37,2026-05-23 08:02:50,2026-05-23 08:14:11,,3.85,2.46,2.01,11.34,20.57,Within SLA,,,3.9
ORD0000056,2026-05-18,2026-05-18 17:52:58,17,Monday,N,Evening,CUST007882,MFC013,RDR00154,Hyderabad,Android,UPI,No Campaign,Clear,N,Partially Delivered,6,5,1,1850.75,34.67,0.0,0.0,45.4,1861.48,310.25,1551.23,504.6,0.76,28,2026-05-18 17:55:16,2026-05-18 18:02:00,2026-05-18 18:04:54,2026-05-18 17:54:06,2026-05-18 18:05:55,2026-05-18 18:11:21,,6.73,2.89,1.14,5.42,18.38,Within SLA,,,2.0
ORD0000057,2026-04-23,2026-04-23 19:18:14,19,Thursday,N,Evening,CUST001348,MFC011,RDR00131,Mumbai,Android,UPI,Weekend Saver,Clear,Y,Delivered,12,12,0,8540.0,1119.7,0.0,0.0,185.51,7605.81,0.0,7605.81,1798.8,0.58,28,2026-04-23 19:22:10,2026-04-23 19:36:24,2026-04-23 19:41:41,2026-04-23 19:23:31,2026-04-23 19:43:40,2026-04-23 19:49:45,,14.24,5.28,5.29,6.08,31.52,SLA Breach,,,4.1
ORD0000058,2026-05-24,2026-05-24 06:02:27,6,Sunday,Y,Morning,CUST000805,MFC008,RDR00094,Delhi NCR,iOS,UPI,No Campaign,Light Rain,N,Delivered,4,4,0,433.89,32.18,0.0,25.0,10.04,436.75,0.0,436.75,106.48,0.49,28,2026-05-24 06:05:16,2026-05-24 06:09:37,2026-05-24 06:14:07,2026-05-24 06:04:15,2026-05-24 06:16:01,2026-05-24 06:20:15,,4.35,4.51,1.81,4.23,17.81,Within SLA,,,3.2
ORD0000059,2026-06-11,2026-06-11 10:04:08,10,Thursday,N,Morning,CUST007796,MFC011,RDR00128,Mumbai,Android,Cash on Delivery,No Campaign,Light Rain,N,Delivered,7,7,0,1086.1,46.0,0.0,0.0,26.0,1066.1,0.0,1066.1,231.14,2.07,28,2026-06-11 10:06:53,2026-06-11 10:12:54,2026-06-11 10:18:11,2026-06-11 10:07:31,2026-06-11 10:19:02,2026-06-11 10:31:16,,6.03,5.28,3.4,12.23,27.14,Within SLA,,,4.5
ORD0000060,2026-05-24,2026-05-24 06:54:09,6,Sunday,Y,Morning,CUST007918,MFC009,RDR00106,Mumbai,Android,UPI,Category Deal,Clear,N,Delivered,5,5,0,747.02,88.44,0.0,0.0,16.46,675.04,0.0,675.04,183.66,2.31,28,2026-05-24 06:55:02,2026-05-24 07:00:12,2026-05-24 07:03:31,2026-05-24 06:55:05,2026-05-24 07:04:59,2026-05-24 07:12:21,,5.15,3.33,0.93,7.36,18.2,Within SLA,,,3.7
ORD0000061,2026-06-23,2026-06-23 08:51:53,8,Tuesday,N,Morning,CUST007968,MFC016,RDR00191,Chennai,Android,UPI,No Campaign,Clear,Y,Delivered,7,7,0,617.51,27.61,0.0,0.0,14.75,604.65,0.0,604.65,190.11,1.38,28,2026-06-23 08:54:10,2026-06-23 09:00:15,2026-06-23 09:04:19,2026-06-23 08:55:14,2026-06-23 09:05:18,2026-06-23 09:13:15,,6.09,4.08,3.36,7.95,21.38,Within SLA,,,3.4
ORD0000062,2026-06-05,2026-06-05 20:38:54,20,Friday,N,Evening,CUST007753,MFC001,RDR00004,Bengaluru,Android,Cash on Delivery,Membership Offer,Clear,Y,Delivered,4,4,0,531.29,43.38,24.4,25.0,11.59,500.1,0.0,500.1,67.83,1.89,28,2026-06-05 20:39:50,2026-06-05 20:46:05,2026-06-05 20:49:29,2026-06-05 20:45:19,2026-06-05 20:50:14,2026-06-05 20:59:33,,6.26,3.39,6.43,9.31,20.66,Within SLA,,,4.0
ORD0000063,2026-05-17,2026-05-17 09:06:59,9,Sunday,Y,Morning,CUST000237,MFC012,RDR00134,Hyderabad,iOS,UPI,Free Delivery,Clear,Y,Delivered,3,3,0,1685.9,143.68,0.0,0.0,38.56,1580.78,0.0,1580.78,391.88,0.3,20,2026-05-17 09:09:36,2026-05-17 09:14:41,2026-05-17 09:17:45,2026-05-17 09:09:48,2026-05-17 09:19:54,2026-05-17 09:22:54,,5.08,3.07,2.83,3.0,15.93,Within SLA,,,3.4
ORD0000064,2026-04-25,2026-04-25 08:00:37,8,Saturday,Y,Morning,CUST002773,MFC013,RDR00151,Hyderabad,Android,Credit/Debit Card,Free Delivery,Cloudy,Y,Delivered,10,10,0,1060.0,97.34,0.0,0.0,24.07,986.73,0.0,986.73,263.61,2.21,28,2026-04-25 08:04:49,2026-04-25 08:18:42,2026-04-25 08:22:11,2026-04-25 08:05:31,2026-04-25 08:23:05,2026-04-25 08:37:08,,13.89,3.49,4.91,14.07,36.53,SLA Breach,,,3.4
ORD0000065,2026-05-18,2026-05-18 23:34:03,23,Monday,N,Night,CUST007170,MFC006,RDR00064,Delhi NCR,Mobile Web,UPI,No Campaign,Heavy Rain,N,Delivered,2,2,0,340.23,5.07,0.0,25.0,8.38,368.54,0.0,368.54,86.89,2.0,45,2026-05-18 23:35:59,2026-05-18 23:38:16,2026-05-18 23:41:39,2026-05-18 23:43:24,2026-05-18 23:44:35,2026-05-18 23:57:13,,2.3,3.37,9.36,12.63,23.17,Within SLA,,,4.4
ORD0000066,2026-05-24,2026-05-24 13:41:59,13,Sunday,Y,Morning,CUST005037,MFC009,RDR00105,Mumbai,Android,UPI,No Campaign,Cloudy,Y,Delivered,6,6,0,3660.83,128.74,0.0,0.0,88.3,3620.39,0.0,3620.39,680.95,1.44,28,2026-05-24 13:43:37,2026-05-24 13:50:12,2026-05-24 13:54:00,2026-05-24 13:46:34,2026-05-24 13:55:46,2026-05-24 14:07:17,,6.59,3.79,4.59,11.51,25.3,Within SLA,,,4.0
ORD0000067,2026-05-23,2026-05-23 10:15:26,10,Saturday,Y,Morning,CUST002404,MFC004,RDR00038,Bengaluru,Mobile Web,UPI,No Campaign,Clear,N,Delivered,12,12,0,2302.38,168.42,0.0,0.0,53.35,2187.31,0.0,2187.31,546.56,2.28,28,2026-05-23 10:17:06,2026-05-23 10:28:33,2026-05-23 10:32:30,2026-05-23 10:15:56,2026-05-23 10:33:55,2026-05-23 10:43:26,,11.45,3.96,0.5,9.51,28.01,SLA Breach,,,3.3
ORD0000068,2026-05-10,2026-05-10 09:22:32,9,Sunday,Y,Morning,CUST006056,MFC002,,Bengaluru,Android,Credit/Debit Card,Free Delivery,Clear,Y,Cancelled,3,2,1,361.66,40.92,0.0,0.0,8.02,328.76,328.76,0.0,110.93,2.24,28,2026-05-10 09:24:33,,,,,,2026-05-10 09:31:21,,,,,,Not Applicable,During Picking,Item Unavailable,
ORD0000069,2026-05-01,2026-05-01 17:36:00,17,Friday,N,Evening,CUST002673,MFC008,RDR00093,Delhi NCR,iOS,UPI,Weekend Saver,Cloudy,N,Delivered,7,7,0,1056.35,116.21,0.0,0.0,23.5,963.64,0.0,963.64,141.95,1.55,28,2026-05-01 17:37:29,2026-05-01 17:45:29,2026-05-01 17:50:23,2026-05-01 17:40:37,2026-05-01 17:51:53,2026-05-01 18:00:02,,7.99,4.9,4.63,8.15,24.05,Within SLA,,,3.8
ORD0000070,2026-05-29,2026-05-29 20:47:08,20,Friday,N,Evening,CUST003113,MFC013,RDR00154,Hyderabad,Android,UPI,No Campaign,Cloudy,Y,Partially Delivered,6,5,1,444.28,32.74,0.0,25.0,10.29,446.83,74.47,372.36,137.06,1.56,28,2026-05-29 20:51:29,2026-05-29 20:58:22,2026-05-29 21:01:51,2026-05-29 20:53:10,2026-05-29 21:02:28,2026-05-29 21:11:03,,6.87,3.5,6.04,8.57,23.92,Within SLA,,,3.1
ORD0000071,2026-06-04,2026-06-04 07:11:50,7,Thursday,N,Morning,CUST005091,MFC007,RDR00073,Delhi NCR,iOS,Cash on Delivery,No Campaign,Clear,N,Delivered,5,5,0,3307.76,217.04,0.0,0.0,77.27,3167.99,0.0,3167.99,767.83,0.33,28,2026-06-04 07:14:41,2026-06-04 07:20:02,2026-06-04 07:22:38,2026-06-04 07:14:06,2026-06-04 07:23:37,2026-06-04 07:26:50,,5.35,2.6,2.27,3.21,15.01,Within SLA,,,2.3
ORD0000072,2026-05-15,2026-05-15 08:44:41,8,Friday,N,Morning,CUST000877,MFC007,RDR00077,Delhi NCR,Mobile Web,Credit/Debit Card,No Campaign,Clear,Y,Delivered,9,9,0,2548.38,247.51,0.0,0.0,57.52,2358.39,0.0,2358.39,571.17,2.56,28,2026-05-15 08:47:29,2026-05-15 09:01:03,2026-05-15 09:05:02,2026-05-15 08:47:16,2026-05-15 09:06:20,2026-05-15 09:18:52,,13.56,3.99,2.58,12.52,34.19,SLA Breach,,,3.1
ORD0000073,2026-04-03,2026-04-03 08:04:20,8,Friday,N,Morning,CUST007163,MFC005,RDR00049,Bengaluru,Android,UPI,No Campaign,Clear,Y,Partially Delivered,7,5,1,431.17,26.18,0.0,15.0,10.12,430.11,122.89,307.22,102.92,2.17,28,2026-04-03 08:05:53,2026-04-03 08:18:31,2026-04-03 08:22:01,2026-04-03 08:07:28,2026-04-03 08:23:41,2026-04-03 08:42:08,,12.62,3.51,3.13,18.46,37.81,SLA Breach,,,2.7
ORD0000074,2026-05-17,2026-05-17 17:43:03,17,Sunday,Y,Evening,CUST005129,MFC008,RDR00096,Delhi NCR,Android,UPI,Free Delivery,Clear,N,Delivered,7,7,0,1741.87,66.42,0.0,0.0,41.89,1717.34,0.0,1717.34,692.56,3.27,38,2026-05-17 17:45:52,2026-05-17 17:53:24,2026-05-17 17:56:18,2026-05-17 17:49:37,2026-05-17 17:57:05,2026-05-17 18:07:39,,7.53,2.91,6.57,10.56,24.61,Within SLA,,,3.6
ORD0000075,2026-05-20,2026-05-20 18:01:59,18,Wednesday,N,Evening,CUST003801,MFC008,RDR00096,Delhi NCR,Android,Net Banking,No Campaign,Heavy Rain,Y,Partially Delivered,3,2,1,639.56,9.63,0.0,0.0,15.75,645.68,215.23,430.45,272.93,1.1,45,2026-05-20 18:04:00,2026-05-20 18:10:45,2026-05-20 18:14:02,2026-05-20 18:10:24,2026-05-20 18:14:59,2026-05-20 18:27:21,,6.74,3.29,8.42,12.36,25.37,Within SLA,,,4.2
ORD0000076,2026-05-19,2026-05-19 08:10:07,8,Tuesday,N,Morning,CUST006543,MFC003,RDR00027,Bengaluru,Android,UPI,Membership Offer,Clear,Y,Delivered,3,3,0,1114.79,19.75,54.75,0.0,26.01,1066.3,0.0,1066.3,188.46,2.01,28,2026-05-19 08:11:57,2026-05-19 08:15:30,2026-05-19 08:19:29,2026-05-19 08:14:22,2026-05-19 08:20:50,2026-05-19 08:30:23,,3.55,3.99,4.25,9.54,20.27,Within SLA,,,4.5
ORD0000077,2026-04-18,2026-04-18 22:54:12,22,Saturday,Y,Night,CUST007686,MFC011,RDR00125,Mumbai,iOS,UPI,Weekend Saver,Light Rain,N,Delivered,10,10,0,1072.21,115.13,0.0,0.0,23.93,981.01,0.0,981.01,278.98,3.08,38,2026-04-18 22:57:07,2026-04-18 23:07:26,2026-04-18 23:13:08,2026-04-18 22:57:14,2026-04-18 23:14:51,2026-04-18 23:33:52,,10.32,5.7,3.03,19.03,39.68,SLA Breach,,,3.0
ORD0000078,2026-06-12,2026-06-12 21:31:27,21,Friday,N,Evening,CUST000742,MFC014,RDR00158,Hyderabad,Android,Net Banking,No Campaign,Light Rain,Y,Partially Delivered,4,3,1,628.1,32.09,0.0,0.0,14.9,610.91,152.73,458.18,213.09,2.01,28,2026-06-12 21:33:03,2026-06-12 21:41:21,2026-06-12 21:44:55,2026-06-12 21:34:44,2026-06-12 21:46:37,2026-06-12 22:01:07,,8.3,3.57,3.29,14.49,29.68,SLA Breach,,,2.6
ORD0000079,2026-06-16,2026-06-16 09:39:59,9,Tuesday,N,Morning,CUST002274,MFC009,RDR00105,Mumbai,Android,Cash on Delivery,Category Deal,Cloudy,Y,Delivered,4,4,0,312.2,22.36,0.0,20.0,7.25,317.09,0.0,317.09,60.47,0.59,28,2026-06-16 09:42:34,2026-06-16 09:47:29,2026-06-16 09:50:41,2026-06-16 09:43:26,2026-06-16 09:51:11,2026-06-16 09:57:43,,4.92,3.19,3.45,6.53,17.74,Within SLA,,,3.3
ORD0000080,2026-04-19,2026-04-19 12:58:26,12,Sunday,Y,Morning,CUST000038,MFC018,RDR00206,Pune,Android,UPI,No Campaign,Clear,Y,Partially Delivered,3,2,1,1110.12,49.16,0.0,0.0,26.52,1087.48,362.49,724.99,446.5,1.48,28,2026-04-19 13:01:52,2026-04-19 13:09:21,2026-04-19 13:12:31,2026-04-19 13:00:15,2026-04-19 13:14:39,2026-04-19 13:22:30,,7.48,3.17,1.83,7.85,24.08,Within SLA,,,2.1
ORD0000081,2026-05-26,2026-05-26 17:33:38,17,Tuesday,N,Evening,CUST003303,MFC017,RDR00198,Pune,iOS,Credit/Debit Card,Membership Offer,Clear,N,Delivered,11,11,0,1847.25,73.93,80.0,0.0,42.33,1735.65,0.0,1735.65,385.45,0.7,28,2026-05-26 17:34:38,2026-05-26 17:46:44,2026-05-26 17:51:56,2026-05-26 17:35:11,2026-05-26 17:52:30,2026-05-26 17:57:48,,12.11,5.19,1.56,5.3,24.17,Within SLA,,,4.1
ORD0000082,2026-04-17,2026-04-17 08:03:42,8,Friday,N,Morning,CUST002458,MFC013,RDR00145,Hyderabad,Android,UPI,No Campaign,Light Rain,Y,Partially Delivered,9,8,1,3860.11,203.02,0.0,0.0,91.43,3748.52,416.5,3332.02,1172.28,0.77,28,2026-04-17 08:05:04,2026-04-17 08:14:45,2026-04-17 08:18:15,2026-04-17 08:08:49,2026-04-17 08:18:45,2026-04-17 08:28:59,,9.69,3.5,5.13,10.22,25.29,Within SLA,,,2.3
ORD0000083,2026-04-26,2026-04-26 16:05:44,16,Sunday,Y,Evening,CUST006145,MFC011,RDR00129,Mumbai,Android,UPI,No Campaign,Clear,N,Delivered,1,1,0,413.52,2.22,0.0,30.0,10.28,451.58,0.0,451.58,133.86,5.01,38,2026-04-26 16:09:25,2026-04-26 16:12:55,2026-04-26 16:15:13,2026-04-26 16:08:07,2026-04-26 16:16:37,2026-04-26 16:33:59,,3.5,2.3,2.4,17.36,28.25,Within SLA,,,4.1
ORD0000084,2026-05-27,2026-05-27 09:22:59,9,Wednesday,N,Morning,CUST002293,MFC014,RDR00160,Hyderabad,Android,Cash on Delivery,No Campaign,Clear,Y,Delivered,7,7,0,1603.75,73.57,0.0,0.0,38.25,1568.43,0.0,1568.43,419.38,1.27,28,2026-05-27 09:25:00,2026-05-27 09:37:31,2026-05-27 09:41:50,2026-05-27 09:30:52,2026-05-27 09:42:30,2026-05-27 09:50:46,,12.52,4.31,7.89,8.27,27.78,Within SLA,,,3.0
ORD0000085,2026-05-18,2026-05-18 12:29:35,12,Monday,N,Morning,CUST000338,MFC005,RDR00057,Bengaluru,Android,Credit/Debit Card,No Campaign,Cloudy,Y,Delivered,4,4,0,333.7,12.56,0.0,25.0,8.03,354.17,0.0,354.17,100.84,2.75,28,2026-05-18 12:32:10,2026-05-18 12:39:12,2026-05-18 12:42:19,2026-05-18 12:35:30,2026-05-18 12:44:23,2026-05-18 12:59:56,,7.03,3.12,5.93,15.55,30.36,SLA Breach,,,3.2
ORD0000086,2026-05-13,2026-05-13 19:34:31,19,Wednesday,N,Evening,CUST005666,MFC016,RDR00181,Chennai,iOS,Cash on Delivery,No Campaign,Clear,Y,Delivered,5,5,0,941.29,63.29,0.0,0.0,21.95,899.95,0.0,899.95,149.23,3.36,38,2026-05-13 19:36:37,2026-05-13 19:41:29,2026-05-13 19:46:34,2026-05-13 19:39:49,2026-05-13 19:48:10,2026-05-13 20:03:50,,4.87,5.09,5.31,15.66,29.32,Within SLA,,,3.6
ORD0000087,2026-05-27,2026-05-27 18:09:01,18,Wednesday,N,Evening,CUST001598,MFC017,RDR00198,Pune,Android,Credit/Debit Card,No Campaign,Clear,Y,Delivered,4,4,0,576.23,47.93,0.0,0.0,13.21,541.51,0.0,541.51,62.15,1.0,28,2026-05-27 18:12:27,2026-05-27 18:19:38,2026-05-27 18:23:13,2026-05-27 18:15:51,2026-05-27 18:24:27,2026-05-27 18:33:10,,7.17,3.58,6.84,8.71,24.15,Within SLA,,,3.7
ORD0000088,2026-04-10,2026-04-10 06:26:11,6,Friday,N,Morning,CUST004904,MFC013,RDR00145,Hyderabad,Android,UPI,No Campaign,Clear,N,Delivered,1,1,0,570.81,39.55,0.0,0.0,13.28,544.54,0.0,544.54,77.25,1.71,28,2026-04-10 06:27:14,2026-04-10 06:30:18,2026-04-10 06:33:15,2026-04-10 06:31:20,2026-04-10 06:34:04,2026-04-10 06:43:17,,3.07,2.95,5.15,9.22,17.11,Within SLA,,,4.7
ORD0000089,2026-06-01,2026-06-01 08:27:24,8,Monday,N,Morning,CUST000620,MFC016,RDR00186,Chennai,Android,UPI,No Campaign,Clear,Y,Delivered,3,3,0,604.76,45.06,0.0,0.0,13.99,573.69,0.0,573.69,156.4,0.49,20,2026-06-01 08:28:53,2026-06-01 08:34:30,2026-06-01 08:39:57,2026-06-01 08:31:01,2026-06-01 08:41:09,2026-06-01 08:47:42,,5.62,5.45,3.63,6.55,20.31,SLA Breach,,,2.9
ORD0000090,2026-04-02,2026-04-02 13:12:56,13,Thursday,N,Morning,CUST002511,MFC016,RDR00183,Chennai,Android,Wallet,Weekend Saver,Clear,Y,Delivered,2,2,0,550.17,91.68,0.0,15.0,11.46,484.95,0.0,484.95,107.23,3.14,38,2026-04-02 13:15:20,2026-04-02 13:18:08,2026-04-02 13:21:09,2026-04-02 13:17:25,2026-04-02 13:23:01,2026-04-02 13:38:14,,2.8,3.02,4.49,15.21,25.31,Within SLA,,,4.1
ORD0000091,2026-06-18,2026-06-18 18:00:25,18,Thursday,N,Evening,CUST005690,MFC018,RDR00215,Pune,iOS,UPI,New User Offer,Cloudy,Y,Delivered,6,6,0,1534.39,119.31,120.0,0.0,32.38,1327.46,0.0,1327.46,220.61,1.94,28,2026-06-18 18:01:46,2026-06-18 18:15:13,2026-06-18 18:19:24,2026-06-18 18:07:26,2026-06-18 18:20:22,2026-06-18 18:34:44,,13.45,4.18,7.02,14.36,34.32,SLA Breach,,,4.2
ORD0000092,2026-05-15,2026-05-15 08:24:27,8,Friday,N,Morning,CUST001923,MFC010,RDR00119,Mumbai,Mobile Web,UPI,No Campaign,Cloudy,Y,Delivered,4,4,0,604.4,37.1,0.0,0.0,14.18,581.48,0.0,581.48,118.27,0.88,28,2026-05-15 08:28:43,2026-05-15 08:36:15,2026-05-15 08:40:15,2026-05-15 08:33:42,2026-05-15 08:41:55,2026-05-15 08:51:38,,7.53,4.01,9.26,9.71,27.19,Within SLA,,,3.1
ORD0000093,2026-06-27,2026-06-27 20:58:28,20,Saturday,Y,Evening,CUST002844,MFC002,RDR00022,Bengaluru,Android,Net Banking,No Campaign,Light Rain,Y,Delivered,7,7,0,1007.75,53.43,0.0,0.0,23.86,978.18,0.0,978.18,229.67,1.81,28,2026-06-27 21:02:49,2026-06-27 21:12:09,2026-06-27 21:16:01,2026-06-27 21:04:54,2026-06-27 21:17:26,2026-06-27 21:27:56,,9.33,3.87,6.45,10.5,29.48,SLA Breach,,,4.3
ORD0000094,2026-06-06,2026-06-06 15:41:30,15,Saturday,Y,Evening,CUST003342,MFC013,RDR00147,Hyderabad,iOS,UPI,Weekend Saver,Cloudy,N,Delivered,4,4,0,841.56,70.44,0.0,0.0,19.28,790.4,0.0,790.4,192.45,0.76,28,2026-06-06 15:42:32,2026-06-06 15:48:13,2026-06-06 15:50:35,2026-06-06 15:45:49,2026-06-06 15:51:17,2026-06-06 15:56:15,,5.68,2.36,4.32,4.98,14.76,Within SLA,,,5.0
ORD0000095,2026-05-29,2026-05-29 08:14:56,8,Friday,N,Morning,CUST004054,MFC003,,Bengaluru,Mobile Web,UPI,No Campaign,Clear,Y,Payment Failed,1,1,0,74.94,8.63,0.0,30.0,1.66,97.97,0.0,97.97,21.56,3.73,38,,,,,,,2026-05-29 08:16:38,,,,,,Not Applicable,Payment,Payment Timeout,
ORD0000096,2026-06-14,2026-06-14 19:59:13,19,Sunday,Y,Evening,CUST005894,MFC011,RDR00128,Mumbai,iOS,Credit/Debit Card,New User Offer,Clear,Y,Partially Delivered,7,6,1,1714.98,95.99,120.0,0.0,37.47,1536.46,219.49,1316.97,312.37,5.08,38,2026-06-14 20:02:25,2026-06-14 20:10:27,2026-06-14 20:13:37,2026-06-14 20:04:47,2026-06-14 20:14:35,2026-06-14 20:34:50,,8.04,3.17,5.58,20.26,35.63,Within SLA,,,3.1
ORD0000097,2026-05-02,2026-05-02 07:29:49,7,Saturday,Y,Morning,CUST006543,MFC002,RDR00016,Bengaluru,Android,UPI,No Campaign,Cloudy,N,Partially Delivered,11,10,1,4099.78,261.43,0.0,0.0,95.96,3934.31,357.66,3576.65,748.43,2.96,28,2026-05-02 07:31:09,2026-05-02 07:41:54,2026-05-02 07:48:00,2026-05-02 07:33:03,2026-05-02 07:49:56,2026-05-02 08:02:33,,10.74,6.11,3.23,12.62,32.74,SLA Breach,,,3.2
ORD0000098,2026-04-29,2026-04-29 13:50:15,13,Wednesday,N,Morning,CUST006552,MFC009,RDR00105,Mumbai,Android,Credit/Debit Card,Membership Offer,Cloudy,Y,Partially Delivered,9,8,1,889.12,64.07,41.25,0.0,19.59,803.39,89.27,714.12,141.27,3.51,38,2026-04-29 13:53:22,2026-04-29 14:04:51,2026-04-29 14:09:54,2026-04-29 13:54:47,2026-04-29 14:11:15,2026-04-29 14:31:30,,11.48,5.05,4.54,20.25,41.25,SLA Breach,,,3.4
ORD0000099,2026-05-25,2026-05-25 16:08:42,16,Monday,N,Evening,CUST004384,MFC017,,Pune,Android,Credit/Debit Card,No Campaign,Clear,N,Cancelled,2,2,0,441.01,24.82,0.0,30.0,10.4,456.59,456.59,0.0,135.28,1.25,28,2026-05-25 16:10:02,,,,,,2026-05-25 16:16:45,,,,,,Not Applicable,During Picking,Item Unavailable,
ORD0000100,2026-06-13,2026-06-13 13:25:09,13,Saturday,Y,Morning,CUST007215,MFC016,RDR00183,Chennai,Android,Credit/Debit Card,Weekend Saver,Cloudy,Y,Delivered,1,1,0,195.29,24.22,0.0,30.0,4.28,205.35,0.0,205.35,27.82,0.56,28,2026-06-13 13:27:39,2026-06-13 13:30:18,2026-06-13 13:32:33,2026-06-13 13:29:09,2026-06-13 13:33:07,2026-06-13 13:37:30,,2.66,2.24,4.01,4.4,12.36,Within SLA,,,2.9
ORD0000101,2026-05-27,2026-05-27 19:49:19,19,Wednesday,N,Evening,CUST000145,MFC006,,Delhi NCR,Android,UPI,No Campaign,Clear,Y,Cancelled,7,7,0,2725.53,23.75,0.0,0.0,67.54,2769.32,2769.32,0.0,616.13,0.97,28,2026-05-27 19:53:01,,,,,,2026-05-27 20:03:04,,,,,,Not Applicable,After Packing,Store Overload,
ORD0000102,2026-06-20,2026-06-20 18:19:01,18,Saturday,Y,Evening,CUST002439,MFC016,,Chennai,Android,Credit/Debit Card,Membership Offer,Cloudy,Y,Cancelled,7,7,0,4404.69,44.95,80.0,0.0,106.99,4386.73,4386.73,0.0,1377.19,3.18,38,2026-06-20 18:20:01,,,,,,2026-06-20 18:26:35,,,,,,Not Applicable,During Picking,Item Unavailable,
ORD0000103,2026-06-28,2026-06-28 11:16:48,11,Sunday,Y,Morning,CUST001443,MFC013,RDR00148,Hyderabad,Mobile Web,UPI,No Campaign,Clear,N,Delivered,4,4,0,4834.38,320.9,0.0,0.0,112.84,4626.32,0.0,4626.32,826.8,1.2,28,2026-06-28 11:18:45,2026-06-28 11:27:19,2026-06-28 11:29:19,2026-06-28 11:19:36,2026-06-28 11:30:53,2026-06-28 11:38:07,,8.56,2.0,2.81,7.24,21.33,Within SLA,,,4.1
ORD0000104,2026-05-28,2026-05-28 17:04:11,17,Thursday,N,Evening,CUST006547,MFC010,,Mumbai,Android,UPI,Free Delivery,Clear,N,Cancelled,1,1,0,269.47,2.67,0.0,0.0,6.67,273.47,273.47,0.0,107.22,0.3,20,2026-05-28 17:05:33,,,,,,2026-05-28 17:05:20,,,,,,Not Applicable,After Packing,System Issue,
ORD0000105,2026-05-06,2026-05-06 09:23:26,9,Wednesday,N,Morning,CUST004497,MFC015,RDR00179,Chennai,Android,Wallet,No Campaign,Heavy Rain,Y,Delivered,9,9,0,1048.63,57.26,0.0,0.0,24.78,1016.15,0.0,1016.15,305.24,0.3,45,2026-05-06 09:25:56,2026-05-06 09:41:15,2026-05-06 09:44:50,2026-05-06 09:31:38,2026-05-06 09:46:38,2026-05-06 09:56:01,,15.31,3.59,8.2,9.38,32.59,Within SLA,,,3.1
ORD0000106,2026-06-28,2026-06-28 17:48:54,17,Sunday,Y,Evening,CUST002981,MFC003,RDR00032,Bengaluru,Desktop Web,UPI,Free Delivery,Clear,N,Delivered,2,2,0,375.42,35.99,0.0,0.0,8.49,347.92,0.0,347.92,62.66,0.41,20,2026-06-28 17:51:44,2026-06-28 17:56:20,2026-06-28 17:58:37,2026-06-28 17:49:24,2026-06-28 17:59:57,2026-06-28 18:03:17,,4.61,2.28,0.5,3.33,14.4,Within SLA,,,3.4
ORD0000107,2026-05-07,2026-05-07 13:36:53,13,Thursday,N,Morning,CUST002521,MFC012,RDR00139,Hyderabad,Desktop Web,Cash on Delivery,No Campaign,Clear,Y,Delivered,12,12,0,1571.54,62.46,0.0,0.0,37.73,1546.81,0.0,1546.81,554.67,0.3,28,2026-05-07 13:41:54,2026-05-07 13:58:13,2026-05-07 14:02:56,2026-05-07 13:39:15,2026-05-07 14:04:19,2026-05-07 14:10:38,,16.32,4.72,2.38,6.32,33.76,SLA Breach,,,4.7
ORD0000108,2026-06-26,2026-06-26 19:58:12,19,Friday,N,Evening,CUST004708,MFC018,RDR00209,Pune,Mobile Web,UPI,Membership Offer,Cloudy,Y,Delivered,9,9,0,5022.81,239.89,80.0,0.0,117.57,4820.49,0.0,4820.49,1223.49,2.26,28,2026-06-26 20:01:21,2026-06-26 20:15:21,2026-06-26 20:21:18,2026-06-26 20:03:41,2026-06-26 20:22:36,2026-06-26 20:36:08,,14.0,5.95,5.5,13.52,37.94,SLA Breach,,,3.5
