week_start_date,store_id,product_id,opening_stock_units,receipts_units,units_sold,damaged_units,wastage_units,closing_stock_units,reorder_level_units,stockout_hours,system_stock_units,physical_stock_units,cycle_count_variance_units,inventory_accuracy_pct
2026-04-20,MFC001,PRD0386,47,29,0,0,0,76,40,0.0,76,76,0,100.0
2026-04-20,MFC001,PRD0339,50,33,8,1,0,74,35,0.0,74,74,0,100.0
2026-04-20,MFC001,PRD0134,89,0,3,0,1,85,28,0.0,85,85,0,100.0
2026-04-20,MFC001,PRD0066,57,0,8,0,0,49,16,0.0,49,49,0,100.0
2026-04-20,MFC001,PRD0349,101,0,4,1,1,95,28,0.0,95,95,0,100.0
2026-04-20,MFC001,PRD0132,56,6,1,1,0,60,28,0.0,60,60,0,100.0
2026-04-20,MFC001,PRD0337,60,0,2,0,0,58,13,0.0,58,60,2,96.67
2026-04-20,MFC001,PRD0164,100,0,1,0,0,99,24,0.0,99,99,0,100.0
2026-04-20,MFC001,PRD0243,69,0,5,0,0,64,42,0.0,64,66,2,96.97
2026-04-20,MFC001,PRD0278,78,0,0,0,0,78,36,0.0,78,78,0,100.0
2026-04-20,MFC001,PRD0375,62,0,1,0,0,61,19,0.0,61,61,0,100.0
2026-04-20,MFC001,PRD0363,66,13,2,0,1,76,40,0.0,76,75,-1,98.68
2026-04-20,MFC001,PRD0027,98,0,4,0,1,93,13,0.0,93,93,0,100.0
2026-04-20,MFC001,PRD0279,81,0,2,0,0,79,23,0.0,79,79,0,100.0
2026-04-20,MFC001,PRD0233,69,0,2,0,1,66,24,0.0,66,66,0,100.0
2026-04-20,MFC001,PRD0072,66,0,1,0,0,65,39,0.0,65,64,-1,98.46
2026-04-20,MFC001,PRD0191,113,0,4,1,0,108,41,0.0,108,108,0,100.0
2026-04-20,MFC001,PRD0248,79,0,2,0,0,77,28,0.0,77,75,-2,97.4
2026-04-20,MFC001,PRD0021,86,0,0,0,2,84,12,0.0,84,85,1,98.82
2026-04-20,MFC001,PRD0102,69,10,5,1,0,73,37,0.0,73,73,0,100.0
2026-04-20,MFC001,PRD0246,105,0,1,0,2,102,34,0.0,102,102,0,100.0
2026-04-27,MFC001,PRD0006,62,13,11,1,1,62,38,0.0,62,62,0,100.0
2026-04-27,MFC001,PRD0160,68,0,11,0,0,57,35,0.0,57,57,0,100.0
2026-04-27,MFC001,PRD0323,62,0,25,1,0,36,15,0.0,36,36,0,100.0
2026-04-27,MFC001,PRD0025,73,0,10,1,2,60,26,0.0,60,60,0,100.0
2026-04-27,MFC001,PRD0314,49,0,7,0,0,42,42,0.0,42,42,0,100.0
2026-04-27,MFC001,PRD0155,54,0,3,1,0,50,19,0.0,50,50,0,100.0
2026-04-27,MFC001,PRD0303,56,5,6,0,0,55,43,0.0,55,55,0,100.0
2026-04-27,MFC001,PRD0088,78,0,6,1,0,71,39,0.0,71,71,0,100.0
2026-04-27,MFC001,PRD0295,66,0,5,0,0,61,40,0.0,61,61,0,100.0
2026-04-27,MFC001,PRD0304,37,0,11,0,1,25,30,21.48,25,25,0,100.0
2026-04-27,MFC001,PRD0281,46,2,4,0,0,44,22,0.0,44,46,2,95.65
2026-04-27,MFC001,PRD0393,75,0,3,1,0,71,34,0.0,71,71,0,100.0
2026-04-27,MFC001,PRD0345,90,0,2,0,2,86,41,0.0,86,86,0,100.0
2026-04-27,MFC001,PRD0306,74,0,4,0,0,70,14,0.0,70,72,2,97.22
2026-04-27,MFC001,PRD0106,95,0,3,0,1,91,13,0.0,91,91,0,100.0
2026-04-27,MFC001,PRD0388,78,0,6,0,0,72,23,0.0,72,73,1,98.63
2026-04-27,MFC001,PRD0168,89,0,1,0,0,88,24,0.0,88,89,1,98.88
2026-04-27,MFC001,PRD0359,78,0,3,2,0,73,29,0.0,73,75,2,97.33
2026-04-27,MFC001,PRD0201,72,0,5,0,1,66,29,0.0,66,66,0,100.0
2026-04-27,MFC001,PRD0397,77,0,11,0,2,64,14,0.0,64,64,0,100.0
2026-04-27,MFC001,PRD0007,67,0,5,1,0,61,36,0.0,61,61,0,100.0
2026-04-27,MFC001,PRD0152,94,0,6,0,0,88,14,0.0,88,86,-2,97.73
2026-04-27,MFC001,PRD0192,69,0,5,0,0,64,21,0.0,64,64,0,100.0
2026-04-27,MFC001,PRD0113,63,15,4,0,0,74,42,0.0,74,74,0,100.0
2026-04-27,MFC001,PRD0145,26,43,0,1,0,68,14,0.0,68,68,0,100.0
2026-04-27,MFC001,PRD0280,39,0,2,0,2,35,12,0.0,35,35,0,100.0
2026-04-27,MFC001,PRD0321,61,0,4,1,2,54,35,0.0,54,54,0,100.0
2026-04-27,MFC001,PRD0391,99,0,4,0,1,94,19,0.0,94,94,0,100.0
2026-04-27,MFC001,PRD0367,80,0,0,0,0,80,35,0.0,80,81,1,98.77
2026-04-27,MFC001,PRD0394,93,0,3,0,1,89,30,0.0,89,89,0,100.0
2026-04-27,MFC001,PRD0150,60,13,4,0,0,69,19,0.0,69,70,1,98.57
2026-04-27,MFC001,PRD0118,83,0,7,1,2,73,23,0.0,73,72,-1,98.63
2026-04-27,MFC001,PRD0033,105,0,6,1,0,98,12,0.0,98,98,0,100.0
2026-04-27,MFC001,PRD0256,91,0,2,0,0,89,21,0.0,89,89,0,100.0
2026-04-27,MFC001,PRD0095,70,0,3,0,0,67,15,0.0,67,67,0,100.0
2026-04-27,MFC001,PRD0282,59,0,8,0,0,51,29,0.0,51,51,0,100.0
2026-04-27,MFC001,PRD0011,83,0,6,1,1,75,43,0.0,75,75,0,100.0
2026-04-27,MFC001,PRD0358,83,0,3,0,0,80,32,0.0,80,80,0,100.0
2026-04-27,MFC001,PRD0003,61,0,0,0,0,61,32,0.0,61,61,0,100.0
2026-04-27,MFC001,PRD0084,62,0,0,0,0,62,30,0.0,62,62,0,100.0
2026-04-27,MFC001,PRD0204,94,0,3,1,0,90,40,0.0,90,88,-2,97.78
2026-04-27,MFC001,PRD0346,64,0,1,0,1,62,24,0.0,62,62,0,100.0
2026-04-27,MFC001,PRD0300,68,0,3,0,0,65,20,0.0,65,65,0,100.0
2026-04-27,MFC001,PRD0355,86,0,2,1,1,82,12,0.0,82,82,0,100.0
2026-04-27,MFC001,PRD0186,51,0,1,0,1,49,13,0.0,49,46,-3,93.88
2026-04-27,MFC001,PRD0138,55,0,3,0,0,52,24,0.0,52,52,0,100.0
2026-04-27,MFC001,PRD0294,75,0,3,0,0,72,31,0.0,72,72,0,100.0
2026-04-27,MFC001,PRD0127,102,0,6,0,1,95,22,0.0,95,94,-1,98.95
2026-04-27,MFC001,PRD0116,75,0,3,0,0,72,31,0.0,72,72,0,100.0
2026-04-27,MFC001,PRD0074,62,4,3,0,1,62,41,0.0,62,62,0,100.0
2026-04-27,MFC001,PRD0137,69,0,1,0,0,68,16,0.0,68,69,1,98.55
2026-04-27,MFC001,PRD0194,106,0,3,0,0,103,15,0.0,103,102,-1,99.03
2026-04-27,MFC001,PRD0048,76,0,2,0,0,74,38,0.0,74,74,0,100.0
2026-04-27,MFC001,PRD0061,76,0,3,0,0,73,23,0.0,73,74,1,98.65
2026-04-27,MFC001,PRD0140,65,4,1,1,3,64,34,0.0,64,65,1,98.46
2026-04-27,MFC001,PRD0298,93,0,5,0,1,87,13,0.0,87,87,0,100.0
2026-04-27,MFC001,PRD0126,69,0,2,0,0,67,32,0.0,67,68,1,98.53
2026-04-27,MFC001,PRD0046,74,0,0,1,0,73,29,0.0,73,73,0,100.0
2026-04-27,MFC001,PRD0159,107,0,0,0,0,107,20,0.0,107,107,0,100.0
2026-04-27,MFC001,PRD0386,76,0,4,0,0,72,44,0.0,72,72,0,100.0
2026-04-27,MFC001,PRD0339,74,0,2,0,1,71,30,0.0,71,71,0,100.0
2026-04-27,MFC001,PRD0134,85,0,1,0,0,84,28,0.0,84,84,0,100.0
2026-04-27,MFC001,PRD0066,49,17,6,0,2,58,38,0.0,58,58,0,100.0
2026-04-27,MFC001,PRD0349,95,0,0,2,2,91,29,0.0,91,91,0,100.0
2026-04-27,MFC001,PRD0132,60,0,4,0,0,56,25,0.0,56,56,0,100.0
2026-04-27,MFC001,PRD0337,58,0,1,1,1,55,28,0.0,55,56,1,98.21
2026-04-27,MFC001,PRD0164,99,0,2,0,0,97,13,0.0,97,97,0,100.0
2026-04-27,MFC001,PRD0243,64,10,2,0,0,72,35,0.0,72,72,0,100.0
2026-04-27,MFC001,PRD0278,78,0,3,0,0,75,16,0.0,75,72,-3,96.0
2026-04-27,MFC001,PRD0375,61,0,0,0,0,61,44,0.0,61,61,0,100.0
2026-04-27,MFC001,PRD0363,76,0,4,1,1,70,23,0.0,70,70,0,100.0
2026-04-27,MFC001,PRD0027,93,0,1,0,0,92,21,0.0,92,93,1,98.92
2026-04-27,MFC001,PRD0279,79,0,2,1,0,76,27,0.0,76,76,0,100.0
2026-04-27,MFC001,PRD0233,66,0,3,0,1,62,24,0.0,62,62,0,100.0
2026-04-27,MFC001,PRD0072,65,0,0,0,0,65,24,0.0,65,65,0,100.0
2026-04-27,MFC001,PRD0191,108,0,1,0,0,107,41,0.0,107,107,0,100.0
2026-04-27,MFC001,PRD0248,77,0,0,1,0,76,38,0.0,76,76,0,100.0
2026-04-27,MFC001,PRD0021,84,0,1,0,1,82,33,0.0,82,82,0,100.0
2026-04-27,MFC001,PRD0102,73,0,1,0,1,71,28,0.0,71,71,0,100.0
2026-04-27,MFC001,PRD0246,102,0,1,0,0,101,20,0.0,101,101,0,100.0
2026-05-04,MFC001,PRD0006,62,0,22,0,0,40,21,0.0,40,40,0,100.0
2026-05-04,MFC001,PRD0160,57,11,10,0,1,57,22,0.0,57,57,0,100.0
2026-05-04,MFC001,PRD0323,36,42,21,0,0,57,33,0.0,57,55,-2,96.49
2026-05-04,MFC001,PRD0025,60,0,7,1,1,51,28,0.0,51,51,0,100.0
2026-05-04,MFC001,PRD0314,42,26,6,0,0,62,40,0.0,62,61,-1,98.39
2026-05-04,MFC001,PRD0155,50,27,7,0,0,70,38,0.0,70,69,-1,98.57
2026-05-04,MFC001,PRD0303,55,11,13,0,1,52,16,0.0,52,52,0,100.0
2026-05-04,MFC001,PRD0088,71,0,5,0,0,66,19,0.0,66,68,2,97.06
2026-05-04,MFC001,PRD0295,61,0,6,1,0,54,27,0.0,54,54,0,100.0
2026-05-04,MFC001,PRD0304,25,35,7,0,0,53,42,0.0,53,53,0,100.0
2026-05-04,MFC001,PRD0281,44,1,4,1,0,40,43,2.17,40,40,0,100.0
2026-05-04,MFC001,PRD0393,71,0,11,0,0,60,37,0.0,60,60,0,100.0
2026-05-04,MFC001,PRD0345,86,0,7,2,1,76,38,0.0,76,76,0,100.0
2026-05-04,MFC001,PRD0306,70,0,6,1,1,62,28,0.0,62,61,-1,98.39
2026-05-04,MFC001,PRD0106,91,0,2,0,0,89,21,0.0,89,89,0,100.0
2026-05-04,MFC001,PRD0388,72,0,6,0,0,66,29,0.0,66,67,1,98.51
2026-05-04,MFC001,PRD0168,88,0,7,1,0,80,39,0.0,80,80,0,100.0
2026-05-04,MFC001,PRD0359,73,1,3,0,0,71,20,0.0,71,71,0,100.0
2026-05-04,MFC001,PRD0201,66,0,3,0,0,63,31,0.0,63,63,0,100.0
2026-05-04,MFC001,PRD0397,64,4,4,0,0,64,19,0.0,64,66,2,96.97
2026-05-04,MFC001,PRD0007,61,19,5,0,0,75,28,0.0,75,76,1,98.68
2026-05-04,MFC001,PRD0152,88,0,4,1,0,83,31,0.0,83,82,-1,98.8
2026-05-04,MFC001,PRD0192,64,0,2,0,0,62,15,0.0,62,62,0,100.0
2026-05-04,MFC001,PRD0113,74,0,6,0,0,68,33,0.0,68,68,0,100.0
2026-05-04,MFC001,PRD0145,68,0,4,1,0,63,18,0.0,63,64,1,98.44
2026-05-04,MFC001,PRD0280,35,14,8,0,0,41,26,0.0,41,44,3,93.18
2026-05-04,MFC001,PRD0321,54,16,10,0,0,60,24,0.0,60,60,0,100.0
2026-05-04,MFC001,PRD0391,94,0,5,0,0,89,43,0.0,89,88,-1,98.88
2026-05-04,MFC001,PRD0367,80,0,8,0,0,72,44,0.0,72,72,0,100.0
2026-05-04,MFC001,PRD0394,89,0,5,1,0,83,43,0.0,83,84,1,98.81
2026-05-04,MFC001,PRD0150,69,0,2,0,0,67,30,0.0,67,67,0,100.0
2026-05-04,MFC001,PRD0118,73,0,5,0,0,68,39,0.0,68,68,0,100.0
2026-05-04,MFC001,PRD0033,98,0,7,0,1,90,13,0.0,90,92,2,97.83
2026-05-04,MFC001,PRD0256,89,0,6,1,0,82,39,0.0,82,83,1,98.8
2026-05-04,MFC001,PRD0095,67,14,4,0,0,77,31,0.0,77,78,1,98.72
2026-05-04,MFC001,PRD0282,51,25,1,0,0,75,40,0.0,75,73,-2,97.33
2026-05-04,MFC001,PRD0011,75,3,13,1,2,62,14,0.0,62,62,0,100.0
2026-05-04,MFC001,PRD0358,80,0,2,1,0,77,22,0.0,77,77,0,100.0
2026-05-04,MFC001,PRD0003,61,0,0,0,0,61,41,0.0,61,61,0,100.0
2026-05-04,MFC001,PRD0084,62,18,6,0,1,73,42,0.0,73,73,0,100.0
2026-05-04,MFC001,PRD0204,90,0,1,0,0,89,38,0.0,89,89,0,100.0
2026-05-04,MFC001,PRD0346,62,0,2,0,0,60,33,0.0,60,58,-2,96.67
2026-05-04,MFC001,PRD0300,65,16,7,2,0,72,16,0.0,72,72,0,100.0
2026-05-04,MFC001,PRD0355,82,0,0,3,0,79,34,0.0,79,79,0,100.0
2026-05-04,MFC001,PRD0186,49,20,3,0,0,66,39,0.0,66,66,0,100.0
2026-05-04,MFC001,PRD0138,52,1,1,0,1,51,34,0.0,51,48,-3,94.12
2026-05-04,MFC001,PRD0294,72,0,1,0,0,71,33,0.0,71,74,3,95.95
2026-05-04,MFC001,PRD0127,95,0,1,0,2,92,31,0.0,92,92,0,100.0
2026-05-04,MFC001,PRD0116,72,0,2,0,1,69,27,0.0,69,69,0,100.0
2026-05-04,MFC001,PRD0074,62,0,1,0,0,61,39,0.0,61,64,3,95.31
2026-05-04,MFC001,PRD0137,68,0,2,0,0,66,22,0.0,66,66,0,100.0
2026-05-04,MFC001,PRD0194,103,0,2,0,1,100,41,0.0,100,100,0,100.0
2026-05-04,MFC001,PRD0048,74,0,1,0,0,73,20,0.0,73,73,0,100.0
2026-05-04,MFC001,PRD0061,73,0,0,0,0,73,21,0.0,73,73,0,100.0
2026-05-04,MFC001,PRD0140,64,0,3,0,0,61,35,0.0,61,61,0,100.0
2026-05-04,MFC001,PRD0298,87,0,3,1,0,83,39,0.0,83,85,2,97.65
2026-05-04,MFC001,PRD0126,67,0,2,0,0,65,41,0.0,65,65,0,100.0
2026-05-04,MFC001,PRD0046,73,0,0,0,0,73,39,0.0,73,75,2,97.33
2026-05-04,MFC001,PRD0159,107,0,2,0,0,105,17,0.0,105,104,-1,99.05
2026-05-04,MFC001,PRD0386,72,0,0,1,0,71,30,0.0,71,71,0,100.0
2026-05-04,MFC001,PRD0339,71,9,7,0,0,73,24,0.0,73,73,0,100.0
2026-05-04,MFC001,PRD0134,84,0,1,1,0,82,22,0.0,82,82,0,100.0
2026-05-04,MFC001,PRD0066,58,0,2,1,1,54,14,0.0,54,54,0,100.0
2026-05-04,MFC001,PRD0349,91,0,6,1,2,82,32,0.0,82,82,0,100.0
2026-05-04,MFC001,PRD0132,56,18,1,1,2,70,25,0.0,70,70,0,100.0
2026-05-04,MFC001,PRD0337,55,18,3,0,0,70,30,0.0,70,70,0,100.0
2026-05-04,MFC001,PRD0164,97,0,1,1,0,95,31,0.0,95,95,0,100.0
2026-05-04,MFC001,PRD0243,72,0,1,2,0,69,35,0.0,69,71,2,97.18
2026-05-04,MFC001,PRD0278,75,0,2,0,0,73,30,0.0,73,74,1,98.65
2026-05-04,MFC001,PRD0375,61,0,9,0,0,52,31,0.0,52,52,0,100.0
2026-05-04,MFC001,PRD0363,70,0,4,2,2,62,26,0.0,62,62,0,100.0
2026-05-04,MFC001,PRD0027,92,0,2,0,2,88,23,0.0,88,89,1,98.88
2026-05-04,MFC001,PRD0279,76,0,2,0,0,74,24,0.0,74,72,-2,97.3
2026-05-04,MFC001,PRD0233,62,9,1,0,0,70,24,0.0,70,71,1,98.59
2026-05-04,MFC001,PRD0072,65,0,0,0,0,65,33,0.0,65,67,2,97.01
2026-05-04,MFC001,PRD0191,107,0,1,0,0,106,24,0.0,106,107,1,99.07
2026-05-04,MFC001,PRD0248,76,0,4,0,2,70,35,0.0,70,70,0,100.0
2026-05-04,MFC001,PRD0021,82,0,2,1,1,78,36,0.0,78,78,0,100.0
2026-05-04,MFC001,PRD0102,71,0,0,0,0,71,37,0.0,71,71,0,100.0
2026-05-04,MFC001,PRD0246,101,0,2,0,1,98,32,0.0,98,98,0,100.0
2026-05-11,MFC001,PRD0006,40,36,31,0,1,44,32,0.0,44,44,0,100.0
2026-05-11,MFC001,PRD0160,57,30,12,0,1,74,33,0.0,74,73,-1,98.65
2026-05-11,MFC001,PRD0323,57,9,8,0,0,58,28,0.0,58,58,0,100.0
2026-05-11,MFC001,PRD0025,51,30,4,0,0,77,42,0.0,77,77,0,100.0
2026-05-11,MFC001,PRD0314,62,0,11,0,0,51,29,0.0,51,51,0,100.0
2026-05-11,MFC001,PRD0155,70,0,2,0,0,68,14,0.0,68,66,-2,97.06
2026-05-11,MFC001,PRD0303,52,9,3,0,0,58,23,0.0,58,58,0,100.0
2026-05-11,MFC001,PRD0088,66,0,9,0,0,57,44,0.0,57,57,0,100.0
2026-05-11,MFC001,PRD0295,54,21,0,0,1,74,15,0.0,74,75,1,98.67
2026-05-11,MFC001,PRD0304,53,0,4,0,2,47,14,0.0,47,47,0,100.0
2026-05-11,MFC001,PRD0281,40,0,5,1,1,33,21,0.0,33,33,0,100.0
2026-05-11,MFC001,PRD0393,60,7,2,0,1,64,14,0.0,64,63,-1,98.44
2026-05-11,MFC001,PRD0345,76,0,9,0,1,66,34,0.0,66,65,-1,98.48
2026-05-11,MFC001,PRD0306,62,0,4,0,2,56,40,0.0,56,58,2,96.55
2026-05-11,MFC001,PRD0106,89,0,6,1,0,82,22,0.0,82,81,-1,98.78
2026-05-11,MFC001,PRD0388,66,0,4,0,0,62,36,0.0,62,62,0,100.0
2026-05-11,MFC001,PRD0168,80,0,7,0,0,73,37,0.0,73,73,0,100.0
2026-05-11,MFC001,PRD0359,71,0,2,0,0,69,33,0.0,69,69,0,100.0
2026-05-11,MFC001,PRD0201,63,7,0,0,0,70,15,0.0,70,70,0,100.0
2026-05-11,MFC001,PRD0397,64,0,4,0,1,59,23,0.0,59,59,0,100.0
2026-05-11,MFC001,PRD0007,75,0,6,1,0,68,18,0.0,68,67,-1,98.53
2026-05-11,MFC001,PRD0152,83,0,5,1,1,76,44,0.0,76,76,0,100.0
2026-05-11,MFC001,PRD0192,62,9,1,1,0,69,43,0.0,69,69,0,100.0
2026-05-11,MFC001,PRD0113,68,1,3,1,0,65,36,0.0,65,64,-1,98.46
2026-05-11,MFC001,PRD0145,63,4,1,0,0,66,22,0.0,66,65,-1,98.48
2026-05-11,MFC001,PRD0280,41,10,2,0,2,47,20,0.0,47,47,0,100.0
2026-05-11,MFC001,PRD0321,60,4,8,0,0,56,18,0.0,56,56,0,100.0
2026-05-11,MFC001,PRD0391,89,0,1,0,1,87,27,0.0,87,87,0,100.0
2026-05-11,MFC001,PRD0367,72,0,3,0,0,69,28,0.0,69,69,0,100.0
2026-05-11,MFC001,PRD0394,83,0,3,0,0,80,28,0.0,80,80,0,100.0
2026-05-11,MFC001,PRD0150,67,0,8,0,0,59,15,0.0,59,59,0,100.0
2026-05-11,MFC001,PRD0118,68,15,3,1,2,77,26,0.0,77,78,1,98.72
2026-05-11,MFC001,PRD0033,90,0,1,0,0,89,32,0.0,89,89,0,100.0
2026-05-11,MFC001,PRD0256,82,0,4,1,0,77,35,0.0,77,78,1,98.72
2026-05-11,MFC001,PRD0095,77,0,6,0,0,71,33,0.0,71,71,0,100.0
2026-05-11,MFC001,PRD0282,75,0,2,0,0,73,30,0.0,73,73,0,100.0
2026-05-11,MFC001,PRD0011,62,17,1,2,0,76,35,0.0,76,75,-1,98.68
2026-05-11,MFC001,PRD0358,77,0,2,1,0,74,19,0.0,74,74,0,100.0
2026-05-11,MFC001,PRD0003,61,0,4,0,0,57,28,0.0,57,57,0,100.0
2026-05-11,MFC001,PRD0084,73,0,3,0,1,69,29,0.0,69,68,-1,98.55
2026-05-11,MFC001,PRD0204,89,0,0,0,0,89,34,0.0,89,89,0,100.0
2026-05-11,MFC001,PRD0346,60,16,0,0,2,74,20,0.0,74,74,0,100.0
2026-05-11,MFC001,PRD0300,72,0,5,0,0,67,42,0.0,67,67,0,100.0
2026-05-11,MFC001,PRD0355,79,0,2,0,0,77,14,0.0,77,77,0,100.0
2026-05-11,MFC001,PRD0186,66,0,0,0,2,64,27,0.0,64,64,0,100.0
2026-05-11,MFC001,PRD0138,51,0,8,0,0,43,14,0.0,43,43,0,100.0
2026-05-11,MFC001,PRD0294,71,0,4,0,0,67,18,0.0,67,67,0,100.0
2026-05-11,MFC001,PRD0127,92,0,0,0,1,91,15,0.0,91,91,0,100.0
2026-05-11,MFC001,PRD0116,69,4,2,0,0,71,17,0.0,71,72,1,98.61
2026-05-11,MFC001,PRD0074,61,0,8,1,1,51,32,0.0,51,51,0,100.0
2026-05-11,MFC001,PRD0137,66,0,4,0,0,62,16,0.0,62,62,0,100.0
2026-05-11,MFC001,PRD0194,100,0,0,0,0,100,34,0.0,100,98,-2,98.0
2026-05-11,MFC001,PRD0048,73,0,1,1,0,71,29,0.0,71,71,0,100.0
2026-05-11,MFC001,PRD0061,73,0,3,0,0,70,38,0.0,70,70,0,100.0
2026-05-11,MFC001,PRD0140,61,0,2,0,0,59,24,0.0,59,62,3,95.16
2026-05-11,MFC001,PRD0298,83,0,3,1,3,76,23,0.0,76,77,1,98.7
2026-05-11,MFC001,PRD0126,65,0,8,0,0,57,15,0.0,57,57,0,100.0
2026-05-11,MFC001,PRD0046,73,0,1,1,0,71,30,0.0,71,73,2,97.26
2026-05-11,MFC001,PRD0159,105,0,0,0,0,105,17,0.0,105,106,1,99.06
2026-05-11,MFC001,PRD0386,71,0,2,0,0,69,26,0.0,69,70,1,98.57
2026-05-11,MFC001,PRD0339,73,0,2,0,0,71,38,0.0,71,71,0,100.0
2026-05-11,MFC001,PRD0134,82,0,4,0,1,77,24,0.0,77,77,0,100.0
2026-05-11,MFC001,PRD0066,54,0,3,0,0,51,27,0.0,51,51,0,100.0
2026-05-11,MFC001,PRD0349,82,0,2,1,1,78,37,0.0,78,78,0,100.0
2026-05-11,MFC001,PRD0132,70,0,2,0,0,68,27,0.0,68,69,1,98.55
2026-05-11,MFC001,PRD0337,70,0,5,0,0,65,15,0.0,65,65,0,100.0
2026-05-11,MFC001,PRD0164,95,0,1,0,0,94,23,0.0,94,94,0,100.0
2026-05-11,MFC001,PRD0243,69,0,1,1,0,67,24,0.0,67,67,0,100.0
2026-05-11,MFC001,PRD0278,73,0,0,0,0,73,14,0.0,73,73,0,100.0
2026-05-11,MFC001,PRD0375,52,0,2,0,0,50,21,0.0,50,50,0,100.0
2026-05-11,MFC001,PRD0363,62,6,4,0,0,64,35,0.0,64,64,0,100.0
2026-05-11,MFC001,PRD0027,88,0,3,0,1,84,40,0.0,84,84,0,100.0
2026-05-11,MFC001,PRD0279,74,0,1,1,0,72,18,0.0,72,72,0,100.0
2026-05-11,MFC001,PRD0233,70,0,0,0,1,69,27,0.0,69,69,0,100.0
2026-05-11,MFC001,PRD0072,65,0,2,0,0,63,37,0.0,63,63,0,100.0
2026-05-11,MFC001,PRD0191,106,0,4,0,0,102,12,0.0,102,102,0,100.0
2026-05-11,MFC001,PRD0248,70,12,3,0,1,78,15,0.0,78,78,0,100.0
2026-05-11,MFC001,PRD0021,78,7,5,0,1,79,36,0.0,79,79,0,100.0
2026-05-11,MFC001,PRD0102,71,0,1,0,0,70,21,0.0,70,70,0,100.0
2026-05-11,MFC001,PRD0246,98,0,0,0,2,96,43,0.0,96,96,0,100.0
2026-05-18,MFC001,PRD0006,44,38,20,0,0,62,17,0.0,62,62,0,100.0
2026-05-18,MFC001,PRD0160,74,11,10,0,0,75,37,0.0,75,75,0,100.0
2026-05-18,MFC001,PRD0323,58,0,2,0,0,56,22,0.0,56,55,-1,98.21
2026-05-18,MFC001,PRD0025,77,0,8,0,1,68,33,0.0,68,70,2,97.14
2026-05-18,MFC001,PRD0314,51,27,4,0,0,74,12,0.0,74,74,0,100.0
2026-05-18,MFC001,PRD0155,68,7,3,0,0,72,29,0.0,72,71,-1,98.61
2026-05-18,MFC001,PRD0303,58,0,9,1,0,48,26,0.0,48,48,0,100.0
2026-05-18,MFC001,PRD0088,57,18,3,0,0,72,27,0.0,72,72,0,100.0
2026-05-18,MFC001,PRD0295,74,0,2,0,0,72,34,0.0,72,72,0,100.0
2026-05-18,MFC001,PRD0304,47,21,4,1,2,61,40,0.0,61,61,0,100.0
2026-05-18,MFC001,PRD0281,33,41,5,0,1,68,19,0.0,68,68,0,100.0
2026-05-18,MFC001,PRD0393,64,9,2,0,0,71,30,0.0,71,71,0,100.0
2026-05-18,MFC001,PRD0345,66,0,4,0,0,62,32,0.0,62,63,1,98.41
2026-05-18,MFC001,PRD0306,56,0,7,1,0,48,39,0.0,48,48,0,100.0
2026-05-18,MFC001,PRD0106,82,0,7,1,0,74,34,0.0,74,75,1,98.67
2026-05-18,MFC001,PRD0388,62,4,7,0,0,59,13,0.0,59,59,0,100.0
2026-05-18,MFC001,PRD0168,73,0,0,0,0,73,33,0.0,73,73,0,100.0
2026-05-18,MFC001,PRD0359,69,0,2,1,0,66,33,0.0,66,66,0,100.0
2026-05-18,MFC001,PRD0201,70,0,6,0,0,64,20,0.0,64,64,0,100.0
2026-05-18,MFC001,PRD0397,59,26,7,0,1,77,34,0.0,77,78,1,98.72
2026-05-18,MFC001,PRD0007,68,0,3,0,0,65,32,0.0,65,66,1,98.48
2026-05-18,MFC001,PRD0152,76,0,4,1,0,71,26,0.0,71,71,0,100.0
2026-05-18,MFC001,PRD0192,69,0,8,0,0,61,15,0.0,61,61,0,100.0
2026-05-18,MFC001,PRD0113,65,0,3,0,0,62,23,0.0,62,62,0,100.0
2026-05-18,MFC001,PRD0145,66,3,2,1,0,66,18,0.0,66,66,0,100.0
2026-05-18,MFC001,PRD0280,47,22,5,0,1,63,19,0.0,63,63,0,100.0
2026-05-18,MFC001,PRD0321,56,0,4,0,0,52,39,0.0,52,52,0,100.0
2026-05-18,MFC001,PRD0391,87,0,2,1,1,83,28,0.0,83,83,0,100.0
2026-05-18,MFC001,PRD0367,69,14,5,0,0,78,17,0.0,78,78,0,100.0
2026-05-18,MFC001,PRD0394,80,1,7,0,0,74,12,0.0,74,74,0,100.0
2026-05-18,MFC001,PRD0150,59,0,2,0,1,56,18,0.0,56,56,0,100.0
2026-05-18,MFC001,PRD0118,77,0,5,0,0,72,32,0.0,72,72,0,100.0
2026-05-18,MFC001,PRD0033,89,0,3,0,1,85,35,0.0,85,85,0,100.0
2026-05-18,MFC001,PRD0256,77,0,5,0,0,72,36,0.0,72,70,-2,97.22
2026-05-18,MFC001,PRD0095,71,0,0,0,0,71,37,0.0,71,71,0,100.0
2026-05-18,MFC001,PRD0282,73,4,3,0,0,74,17,0.0,74,74,0,100.0
2026-05-18,MFC001,PRD0011,76,0,1,0,1,74,27,0.0,74,73,-1,98.65
2026-05-18,MFC001,PRD0358,74,0,1,0,1,72,33,0.0,72,73,1,98.63
2026-05-18,MFC001,PRD0003,57,0,8,1,0,48,32,0.0,48,48,0,100.0
2026-05-18,MFC001,PRD0084,69,0,2,0,3,64,16,0.0,64,64,0,100.0
