order_date,store_id,shift,orders_received,delivered_orders,cancelled_orders,gross_order_value,net_revenue,avg_picking_minutes,avg_delivery_minutes,avg_customer_rating,stockout_line_items,planned_staff,present_staff,staff_absence_count,system_downtime_minutes,orders_per_staff_member,cancellation_rate_pct,sla_within_orders,sla_breach_orders,on_time_delivery_rate_pct
2026-04-04,MFC006,Evening,8.0,6.0,2.0,6353.22,5469.83,7.05,25.17,3.67,1.0,3,2,1,2,4.0,25.0,4,2,66.67
2026-04-04,MFC006,Night,2.0,2.0,0.0,3129.34,2678.91,6.64,32.56,3.25,2.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-04-04,MFC007,Morning,7.0,7.0,0.0,8566.83,7918.41,7.22,28.07,3.44,3.0,3,3,0,1,2.33,0.0,6,1,85.71
2026-04-04,MFC007,Evening,7.0,7.0,0.0,4939.4,4680.73,7.05,28.16,3.56,2.0,3,3,0,0,2.33,0.0,4,3,57.14
2026-04-04,MFC007,Night,1.0,1.0,0.0,1275.32,1275.32,7.48,22.35,4.4,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-04-04,MFC008,Morning,5.0,5.0,0.0,8614.1,8614.1,7.68,28.92,3.88,0.0,3,3,0,6,1.67,0.0,2,3,40.0
2026-04-04,MFC008,Evening,8.0,6.0,2.0,14592.97,10465.78,6.33,22.0,3.62,0.0,3,2,1,2,4.0,25.0,6,0,100.0
2026-04-04,MFC008,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,1,0.0,0.0,0,0,0.0
2026-04-04,MFC009,Morning,7.0,7.0,0.0,7574.93,7574.93,6.37,23.4,3.43,0.0,3,3,0,1,2.33,0.0,7,0,100.0
2026-04-04,MFC009,Evening,3.0,3.0,0.0,2366.3,2366.3,3.22,14.41,3.93,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-04-04,MFC009,Night,2.0,2.0,0.0,1445.72,1445.72,4.46,17.37,2.85,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-04-04,MFC010,Morning,4.0,3.0,0.0,5147.94,5147.94,5.96,22.82,3.83,0.0,3,3,0,1,1.33,0.0,2,1,66.67
2026-04-04,MFC010,Evening,10.0,9.0,0.0,10463.49,9862.93,7.84,25.54,3.6,2.0,4,4,0,2,2.5,0.0,7,2,77.78
2026-04-04,MFC010,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-04-04,MFC011,Morning,8.0,8.0,0.0,9080.99,8743.3,7.08,25.46,3.24,1.0,3,3,0,3,2.67,0.0,5,3,62.5
2026-04-04,MFC011,Evening,12.0,12.0,0.0,12400.09,12260.17,7.01,24.15,3.32,1.0,4,4,0,4,3.0,0.0,11,1,91.67
2026-04-04,MFC011,Night,1.0,0.0,1.0,1668.89,0.0,,,3.0,0.0,3,3,0,2,0.33,100.0,0,0,0.0
2026-04-04,MFC012,Morning,11.0,11.0,0.0,11012.91,10770.17,6.53,23.77,3.4,1.0,4,4,0,1,2.75,0.0,10,1,90.91
2026-04-04,MFC012,Evening,7.0,6.0,1.0,8457.13,7062.09,7.27,24.95,3.49,0.0,3,3,0,2,2.33,14.29,5,1,83.33
2026-04-04,MFC012,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,0,0.0,0.0,0,0,0.0
2026-04-04,MFC013,Morning,9.0,8.0,0.0,11739.71,11511.73,8.44,26.47,3.35,2.0,4,3,1,3,3.0,0.0,7,1,87.5
2026-04-04,MFC013,Evening,11.0,11.0,0.0,9427.56,9331.41,6.58,25.56,3.63,2.0,4,4,0,2,2.75,0.0,8,3,72.73
2026-04-04,MFC013,Night,4.0,4.0,0.0,5465.78,5465.78,5.08,22.08,3.82,0.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-04-04,MFC014,Morning,4.0,3.0,1.0,3131.41,2535.42,6.82,20.32,3.33,1.0,3,3,0,2,1.33,25.0,3,0,100.0
2026-04-04,MFC014,Evening,6.0,6.0,0.0,6871.51,6208.96,6.68,22.52,3.62,1.0,3,3,0,4,2.0,0.0,5,1,83.33
2026-04-04,MFC014,Night,2.0,2.0,0.0,3118.27,3118.27,5.84,21.98,3.75,0.0,3,3,0,58,0.67,0.0,2,0,100.0
2026-04-04,MFC015,Morning,8.0,7.0,1.0,6497.18,5310.32,6.64,27.88,2.89,4.0,3,3,0,2,2.67,12.5,5,2,71.43
2026-04-04,MFC015,Evening,11.0,9.0,2.0,8426.59,7213.87,7.55,24.58,3.11,3.0,4,4,0,6,2.75,18.18,7,2,77.78
2026-04-04,MFC015,Night,2.0,2.0,0.0,2196.73,1123.79,5.8,18.98,3.4,0.0,3,2,1,1,1.0,0.0,2,0,100.0
2026-04-04,MFC016,Morning,9.0,9.0,0.0,8207.63,7965.69,6.28,25.41,3.5,2.0,4,4,0,4,2.25,0.0,7,2,77.78
2026-04-04,MFC016,Evening,9.0,9.0,0.0,10938.57,10744.15,7.28,26.05,3.82,1.0,4,4,0,4,2.25,0.0,8,1,88.89
2026-04-04,MFC016,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,32,0.0,0.0,0,0,0.0
2026-04-04,MFC017,Morning,7.0,7.0,0.0,5186.2,5058.23,7.54,26.41,3.31,1.0,3,3,0,3,2.33,0.0,4,3,57.14
2026-04-04,MFC017,Evening,18.0,16.0,2.0,11030.9,9145.39,6.97,25.97,3.45,3.0,5,5,0,0,3.6,11.11,13,3,81.25
2026-04-04,MFC017,Night,7.0,6.0,1.0,12846.5,11463.46,7.13,23.27,3.73,2.0,3,3,0,38,2.33,14.29,6,0,100.0
2026-04-04,MFC018,Morning,7.0,7.0,0.0,11381.05,11251.34,9.24,29.19,3.2,2.0,3,3,0,2,2.33,0.0,5,2,71.43
2026-04-04,MFC018,Evening,4.0,3.0,1.0,3026.4,1635.79,7.14,24.9,3.43,0.0,3,3,0,0,1.33,25.0,2,1,66.67
2026-04-04,MFC018,Night,2.0,2.0,0.0,1396.89,1396.89,4.88,18.98,3.35,0.0,3,3,0,0,0.67,0.0,2,0,100.0
2026-04-05,MFC001,Morning,7.0,5.0,1.0,7132.45,6144.08,6.35,22.78,3.48,0.0,3,2,1,3,3.5,14.29,5,0,100.0
2026-04-05,MFC001,Evening,5.0,4.0,0.0,3949.64,3949.64,5.95,20.47,3.88,0.0,3,3,0,2,1.67,0.0,4,0,100.0
2026-04-05,MFC001,Night,1.0,1.0,0.0,1225.47,1225.47,3.15,19.77,2.9,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-04-05,MFC002,Morning,7.0,7.0,0.0,2998.8,2949.87,5.76,31.28,3.43,1.0,3,3,0,2,2.33,0.0,4,3,57.14
2026-04-05,MFC002,Evening,11.0,11.0,0.0,9476.04,9151.66,7.37,27.0,3.56,1.0,4,4,0,2,2.75,0.0,8,3,72.73
2026-04-05,MFC002,Night,2.0,1.0,1.0,2350.65,181.19,2.7,20.62,3.9,0.0,3,2,1,2,1.0,50.0,1,0,100.0
2026-04-05,MFC003,Morning,3.0,3.0,0.0,3671.91,3671.91,8.41,25.84,3.33,0.0,3,3,0,2,1.0,0.0,3,0,100.0
2026-04-05,MFC003,Evening,13.0,13.0,0.0,10007.51,9745.58,6.16,25.58,3.55,2.0,4,3,1,2,4.33,0.0,11,2,84.62
2026-04-05,MFC003,Night,3.0,3.0,0.0,2049.37,1939.93,6.05,23.66,3.33,1.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-04-05,MFC004,Morning,6.0,6.0,0.0,6493.06,6493.06,9.45,31.71,3.62,0.0,3,3,0,19,2.0,0.0,4,2,66.67
2026-04-05,MFC004,Evening,5.0,5.0,0.0,4014.5,3809.14,6.29,21.24,3.62,1.0,3,2,1,3,2.5,0.0,5,0,100.0
2026-04-05,MFC004,Night,1.0,1.0,0.0,2255.65,2255.65,10.67,40.54,2.9,0.0,3,3,0,2,0.33,0.0,0,1,0.0
2026-04-05,MFC005,Morning,12.0,9.0,3.0,13481.56,10865.0,8.79,24.12,3.26,5.0,4,3,1,5,4.0,25.0,8,1,88.89
2026-04-05,MFC005,Evening,12.0,12.0,0.0,13185.43,12646.99,8.26,26.14,3.09,2.0,4,3,1,3,4.0,0.0,11,1,91.67
2026-04-05,MFC005,Night,1.0,1.0,0.0,1191.17,1191.17,10.49,26.64,3.2,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-04-05,MFC006,Morning,8.0,8.0,0.0,11148.93,10178.7,10.48,29.19,3.62,1.0,3,2,1,1,4.0,0.0,5,3,62.5
2026-04-05,MFC006,Evening,11.0,10.0,1.0,12416.97,11373.34,8.38,28.2,3.44,2.0,4,4,0,4,2.75,9.09,9,1,90.0
2026-04-05,MFC006,Night,2.0,2.0,0.0,1463.76,1463.76,7.68,26.99,3.45,0.0,3,3,0,3,0.67,0.0,1,1,50.0
2026-04-05,MFC007,Morning,10.0,9.0,0.0,9833.37,9445.5,8.28,24.01,3.68,2.0,4,4,0,5,2.5,0.0,7,2,77.78
2026-04-05,MFC007,Evening,4.0,4.0,0.0,3315.54,3315.54,5.58,19.52,3.38,0.0,3,3,0,2,1.33,0.0,4,0,100.0
2026-04-05,MFC007,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-04-05,MFC008,Morning,11.0,11.0,0.0,16402.73,16193.4,6.78,24.49,3.72,1.0,4,4,0,4,2.75,0.0,10,1,90.91
2026-04-05,MFC008,Evening,13.0,12.0,1.0,10209.83,5658.1,5.96,24.71,3.32,6.0,4,4,0,2,3.25,7.69,8,4,66.67
2026-04-05,MFC008,Night,2.0,1.0,1.0,2656.25,637.38,7.22,19.18,2.6,1.0,3,3,0,0,0.67,50.0,1,0,100.0
2026-04-05,MFC009,Morning,4.0,3.0,0.0,2330.08,2330.08,5.26,25.17,3.73,1.0,3,2,1,3,2.0,0.0,3,0,100.0
2026-04-05,MFC009,Evening,9.0,9.0,0.0,13600.88,13473.23,7.43,24.62,3.39,1.0,4,4,0,5,2.25,0.0,7,2,77.78
2026-04-05,MFC009,Night,2.0,2.0,0.0,3163.21,3163.21,5.19,18.58,3.1,0.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-04-05,MFC010,Morning,2.0,2.0,0.0,1199.13,1116.18,9.3,23.52,4.15,1.0,3,3,0,1,0.67,0.0,1,1,50.0
2026-04-05,MFC010,Evening,11.0,11.0,0.0,15705.98,15632.56,9.0,27.23,3.72,1.0,4,4,0,2,2.75,0.0,8,3,72.73
2026-04-05,MFC010,Night,2.0,2.0,0.0,2285.61,2285.61,10.44,36.17,3.95,0.0,3,2,1,0,1.0,0.0,1,1,50.0
2026-04-05,MFC011,Morning,1.0,1.0,0.0,1101.42,1101.42,7.34,26.47,4.0,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-04-05,MFC011,Evening,17.0,17.0,0.0,17023.99,16912.49,6.76,24.63,3.41,1.0,5,4,1,0,4.25,0.0,14,3,82.35
2026-04-05,MFC011,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,4,0.0,0.0,0,0,0.0
2026-04-05,MFC012,Morning,4.0,4.0,0.0,2274.7,2135.29,6.72,21.94,3.75,1.0,3,3,0,79,1.33,0.0,3,1,75.0
2026-04-05,MFC012,Evening,7.0,5.0,2.0,9844.16,8715.93,8.97,25.47,3.67,2.0,3,3,0,1,2.33,28.57,3,2,60.0
2026-04-05,MFC012,Night,1.0,1.0,0.0,913.01,913.01,4.82,17.56,4.7,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-04-05,MFC013,Morning,8.0,7.0,1.0,14657.6,12961.74,6.6,25.34,3.75,0.0,3,3,0,2,2.67,12.5,7,0,100.0
2026-04-05,MFC013,Evening,8.0,8.0,0.0,5328.57,5293.26,6.56,26.46,3.71,1.0,3,3,0,2,2.67,0.0,6,2,75.0
2026-04-05,MFC013,Night,1.0,1.0,0.0,3599.58,3599.58,5.92,21.91,5.0,0.0,3,3,0,6,0.33,0.0,1,0,100.0
2026-04-05,MFC014,Morning,4.0,4.0,0.0,1886.97,1619.96,5.51,20.97,3.62,0.0,3,3,0,4,1.33,0.0,4,0,100.0
2026-04-05,MFC014,Evening,5.0,5.0,0.0,4398.94,4221.16,6.31,22.45,3.52,1.0,3,3,0,2,1.67,0.0,5,0,100.0
2026-04-05,MFC014,Night,1.0,1.0,0.0,745.42,745.42,2.31,17.32,5.0,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-04-05,MFC015,Morning,5.0,4.0,1.0,3845.66,3080.32,7.04,23.56,2.86,2.0,3,3,0,3,1.67,20.0,3,1,75.0
2026-04-05,MFC015,Evening,5.0,5.0,0.0,7371.75,7312.56,8.58,26.92,3.42,1.0,3,3,0,1,1.67,0.0,4,1,80.0
2026-04-05,MFC015,Night,1.0,1.0,0.0,2395.13,2395.13,4.47,26.69,3.7,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-04-05,MFC016,Morning,10.0,10.0,0.0,12191.02,11936.05,6.08,22.79,3.71,1.0,4,4,0,2,2.5,0.0,9,1,90.0
2026-04-05,MFC016,Evening,4.0,4.0,0.0,4398.31,4398.31,7.36,27.6,3.7,0.0,3,3,0,4,1.33,0.0,3,1,75.0
2026-04-05,MFC016,Night,1.0,1.0,0.0,595.24,595.24,5.73,31.51,3.7,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-04-05,MFC017,Morning,9.0,8.0,0.0,8798.62,8798.62,7.93,24.93,3.35,0.0,4,4,0,2,2.25,0.0,6,2,75.0
2026-04-05,MFC017,Evening,11.0,11.0,0.0,11684.33,11265.21,6.89,26.1,3.34,4.0,4,4,0,1,2.75,0.0,8,3,72.73
2026-04-05,MFC017,Night,1.0,1.0,0.0,537.1,537.1,9.78,22.16,4.2,0.0,3,3,0,0,0.33,0.0,1,0,100.0
2026-04-05,MFC018,Morning,4.0,4.0,0.0,3302.58,2949.45,6.8,21.66,3.7,2.0,3,3,0,5,1.33,0.0,3,1,75.0
2026-04-05,MFC018,Evening,4.0,4.0,0.0,1959.3,1877.31,5.94,21.43,3.15,1.0,3,2,1,0,2.0,0.0,3,1,75.0
2026-04-05,MFC018,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-04-06,MFC001,Morning,2.0,2.0,0.0,2550.31,2550.31,8.11,25.46,3.75,0.0,3,3,0,4,0.67,0.0,1,1,50.0
2026-04-06,MFC001,Evening,8.0,7.0,1.0,13567.6,13181.19,7.97,31.92,3.81,1.0,3,3,0,3,2.67,12.5,4,3,57.14
2026-04-06,MFC001,Night,2.0,2.0,0.0,2300.04,2300.04,5.56,24.62,4.25,0.0,3,3,0,5,0.67,0.0,1,1,50.0
2026-04-06,MFC002,Morning,4.0,3.0,1.0,2961.88,2961.88,4.23,25.48,4.2,0.0,3,3,0,2,1.33,25.0,2,1,66.67
2026-04-06,MFC002,Evening,5.0,5.0,0.0,5391.64,4958.92,7.11,21.22,3.72,2.0,3,3,0,40,1.67,0.0,5,0,100.0
2026-04-06,MFC002,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,4,0.0,0.0,0,0,0.0
2026-04-06,MFC003,Morning,5.0,5.0,0.0,3317.74,3317.74,7.41,27.03,3.84,0.0,3,2,1,4,2.5,0.0,4,1,80.0
2026-04-06,MFC003,Evening,4.0,4.0,0.0,8077.96,7810.45,7.88,27.89,3.68,1.0,3,3,0,1,1.33,0.0,2,2,50.0
2026-04-06,MFC003,Night,5.0,5.0,0.0,3623.12,3623.12,5.03,18.78,3.64,0.0,3,3,0,2,1.67,0.0,5,0,100.0
2026-04-06,MFC004,Morning,9.0,9.0,0.0,12839.78,12839.78,8.64,24.33,3.82,0.0,4,4,0,8,2.25,0.0,8,1,88.89
2026-04-06,MFC004,Evening,8.0,7.0,0.0,10644.19,10099.97,10.02,27.64,3.57,2.0,3,3,0,4,2.67,0.0,2,5,28.57
2026-04-06,MFC004,Night,2.0,2.0,0.0,3825.25,3701.74,10.14,31.5,3.25,1.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-04-06,MFC005,Morning,8.0,8.0,0.0,7059.48,6374.77,5.98,21.86,3.66,3.0,3,3,0,2,2.67,0.0,7,1,87.5
2026-04-06,MFC005,Evening,12.0,12.0,0.0,11193.07,11128.55,8.12,24.9,3.89,1.0,4,3,1,2,4.0,0.0,8,4,66.67
2026-04-06,MFC005,Night,1.0,1.0,0.0,3451.09,3067.64,10.04,30.54,2.1,1.0,3,3,0,3,0.33,0.0,0,1,0.0
2026-04-06,MFC006,Morning,6.0,6.0,0.0,5571.78,5507.69,6.69,23.4,3.53,1.0,3,2,1,3,3.0,0.0,5,1,83.33
2026-04-06,MFC006,Evening,4.0,4.0,0.0,4304.22,4278.54,6.5,20.75,3.5,1.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-04-06,MFC006,Night,1.0,1.0,0.0,2283.34,2283.34,8.8,25.62,2.2,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-04-06,MFC007,Morning,9.0,9.0,0.0,10312.63,10159.22,7.94,25.01,3.74,1.0,4,3,1,2,3.0,0.0,7,2,77.78
2026-04-06,MFC007,Evening,6.0,5.0,1.0,8635.88,8635.88,8.42,26.85,3.83,0.0,3,2,1,1,3.0,16.67,3,2,60.0
2026-04-06,MFC007,Night,2.0,2.0,0.0,3378.52,3378.52,4.1,17.08,3.65,0.0,3,3,0,0,0.67,0.0,2,0,100.0
2026-04-06,MFC008,Morning,7.0,7.0,0.0,5493.48,5493.48,5.02,26.12,3.67,0.0,3,3,0,3,2.33,0.0,5,2,71.43
2026-04-06,MFC008,Evening,12.0,12.0,0.0,19650.37,19441.8,6.5,25.58,3.52,1.0,4,3,1,2,4.0,0.0,7,5,58.33
2026-04-06,MFC008,Night,4.0,4.0,0.0,4200.99,4200.99,5.22,21.41,3.82,0.0,3,3,0,4,1.33,0.0,4,0,100.0
2026-04-06,MFC009,Morning,7.0,7.0,0.0,4711.82,4661.29,4.48,20.97,3.67,1.0,3,3,0,2,2.33,0.0,7,0,100.0
2026-04-06,MFC009,Evening,5.0,4.0,0.0,2456.45,2456.45,6.19,28.72,4.0,0.0,3,3,0,4,1.67,0.0,3,1,75.0
2026-04-06,MFC009,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-04-06,MFC010,Morning,6.0,6.0,0.0,3719.53,3719.53,5.46,23.49,3.63,0.0,3,3,0,5,2.0,0.0,5,1,83.33
2026-04-06,MFC010,Evening,6.0,6.0,0.0,7636.36,6468.47,7.25,22.02,3.25,0.0,3,3,0,1,2.0,0.0,6,0,100.0
2026-04-06,MFC010,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,4,0.0,0.0,0,0,0.0
2026-04-06,MFC011,Morning,5.0,5.0,0.0,9311.4,9311.4,8.43,24.59,3.92,0.0,3,3,0,2,1.67,0.0,5,0,100.0
2026-04-06,MFC011,Evening,16.0,15.0,1.0,11245.12,10519.61,5.78,23.1,3.62,2.0,4,4,0,4,4.0,6.25,14,1,93.33
2026-04-06,MFC011,Night,2.0,2.0,0.0,2060.82,2060.82,5.06,21.05,3.85,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-04-06,MFC012,Morning,7.0,7.0,0.0,5735.66,5735.66,5.52,20.02,3.66,0.0,3,3,0,1,2.33,0.0,6,1,85.71
2026-04-06,MFC012,Evening,6.0,5.0,1.0,9889.3,9331.78,7.02,25.78,3.3,1.0,3,2,1,1,3.0,16.67,4,1,80.0
2026-04-06,MFC012,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-04-06,MFC013,Morning,4.0,2.0,2.0,4268.87,3215.51,6.66,23.98,3.12,0.0,3,3,0,1,1.33,50.0,2,0,100.0
2026-04-06,MFC013,Evening,8.0,8.0,0.0,7612.97,7345.89,6.15,25.26,3.28,1.0,3,3,0,3,2.67,0.0,7,1,87.5
2026-04-06,MFC013,Night,4.0,4.0,0.0,3679.14,3679.14,6.41,19.43,3.88,0.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-04-06,MFC014,Morning,5.0,3.0,2.0,3296.77,1424.14,6.76,24.51,3.43,0.0,3,3,0,1,1.67,40.0,3,0,100.0
2026-04-06,MFC014,Evening,6.0,5.0,1.0,9708.39,8778.46,6.48,24.28,3.4,0.0,3,3,0,1,2.0,16.67,4,1,80.0
2026-04-06,MFC014,Night,1.0,1.0,0.0,1016.57,1016.57,7.2,19.39,2.6,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-04-06,MFC015,Morning,3.0,3.0,0.0,2251.05,2251.05,6.23,22.13,3.73,0.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-04-06,MFC015,Evening,5.0,5.0,0.0,5251.83,5251.83,5.57,26.16,3.54,0.0,3,3,0,6,1.67,0.0,5,0,100.0
2026-04-06,MFC015,Night,2.0,2.0,0.0,4463.17,4463.17,6.5,22.67,4.45,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-04-06,MFC016,Morning,6.0,6.0,0.0,8884.08,8884.08,7.38,21.45,3.77,0.0,3,3,0,5,2.0,0.0,6,0,100.0
2026-04-06,MFC016,Evening,7.0,6.0,1.0,8896.77,6071.34,8.02,27.73,3.82,0.0,3,3,0,3,2.33,14.29,4,2,66.67
2026-04-06,MFC016,Night,1.0,1.0,0.0,344.08,344.08,4.35,15.42,3.0,0.0,3,2,1,1,0.5,0.0,1,0,100.0
2026-04-06,MFC017,Morning,6.0,5.0,1.0,4722.9,4202.19,7.11,21.23,4.04,4.0,3,3,0,2,2.0,16.67,5,0,100.0
2026-04-06,MFC017,Evening,12.0,12.0,0.0,16565.71,14469.75,7.66,26.06,3.77,0.0,4,4,0,2,3.0,0.0,10,2,83.33
2026-04-06,MFC017,Night,2.0,2.0,0.0,1867.8,1867.8,7.7,27.16,4.1,0.0,3,2,1,3,1.0,0.0,2,0,100.0
2026-04-06,MFC018,Morning,5.0,5.0,0.0,7773.92,7773.92,7.52,21.41,3.32,0.0,3,2,1,3,2.5,0.0,5,0,100.0
2026-04-06,MFC018,Evening,7.0,7.0,0.0,6823.25,6655.08,8.99,25.35,3.27,0.0,3,3,0,2,2.33,0.0,5,2,71.43
2026-04-06,MFC018,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,0,0.0,0.0,0,0,0.0
2026-04-07,MFC001,Morning,6.0,6.0,0.0,6887.67,6737.91,5.98,20.12,3.62,1.0,3,3,0,3,2.0,0.0,5,1,83.33
2026-04-07,MFC001,Evening,7.0,6.0,1.0,4605.86,4453.58,6.67,27.46,3.83,0.0,3,3,0,3,2.33,14.29,6,0,100.0
2026-04-07,MFC001,Night,1.0,1.0,0.0,452.5,452.5,7.5,16.33,3.1,0.0,3,3,0,0,0.33,0.0,1,0,100.0
2026-04-07,MFC002,Morning,2.0,2.0,0.0,3181.0,3181.0,12.36,35.34,3.6,0.0,3,3,0,6,0.67,0.0,0,2,0.0
2026-04-07,MFC002,Evening,5.0,5.0,0.0,6921.37,6921.37,8.05,26.53,3.56,0.0,3,3,0,2,1.67,0.0,3,2,60.0
2026-04-07,MFC002,Night,3.0,3.0,0.0,3268.18,3268.18,3.86,24.58,3.27,0.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-04-07,MFC003,Morning,9.0,9.0,0.0,9900.8,9264.09,6.72,23.59,3.58,1.0,4,4,0,2,2.25,0.0,9,0,100.0
2026-04-07,MFC003,Evening,12.0,11.0,1.0,17766.51,17766.51,7.23,26.54,3.64,0.0,4,4,0,3,3.0,8.33,6,5,54.55
2026-04-07,MFC003,Night,3.0,3.0,0.0,1320.24,1320.24,3.77,17.79,3.93,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-04-07,MFC004,Morning,4.0,4.0,0.0,2212.14,2212.14,8.25,28.2,4.0,0.0,3,3,0,3,1.33,0.0,3,1,75.0
2026-04-07,MFC004,Evening,5.0,5.0,0.0,2576.89,2385.33,6.88,25.65,3.5,1.0,3,3,0,5,1.67,0.0,5,0,100.0
2026-04-07,MFC004,Night,2.0,2.0,0.0,1207.12,1207.12,6.94,18.42,3.1,0.0,3,3,0,5,0.67,0.0,2,0,100.0
2026-04-07,MFC005,Morning,5.0,5.0,0.0,7732.6,6983.0,12.2,27.26,3.38,2.0,3,3,0,3,1.67,0.0,2,3,40.0
2026-04-07,MFC005,Evening,11.0,10.0,1.0,13991.44,12456.72,9.76,26.77,3.37,2.0,4,4,0,1,2.75,9.09,6,4,60.0
2026-04-07,MFC005,Night,4.0,4.0,0.0,2371.77,2371.77,6.84,20.73,3.78,0.0,3,3,0,1,1.33,0.0,4,0,100.0
2026-04-07,MFC006,Morning,4.0,4.0,0.0,5986.23,1733.5,8.51,25.51,3.45,1.0,3,3,0,1,1.33,0.0,3,1,75.0
2026-04-07,MFC006,Evening,6.0,5.0,1.0,7883.01,5659.96,10.09,30.67,3.47,1.0,3,3,0,2,2.0,16.67,3,2,60.0
2026-04-07,MFC006,Night,1.0,1.0,0.0,1189.04,1189.04,8.06,21.65,3.0,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-04-07,MFC007,Morning,6.0,5.0,1.0,6409.68,4322.74,4.98,20.93,3.26,0.0,3,3,0,4,2.0,16.67,5,0,100.0
2026-04-07,MFC007,Evening,11.0,10.0,1.0,14046.35,10197.7,7.21,27.0,3.91,0.0,4,4,0,1,2.75,9.09,8,2,80.0
2026-04-07,MFC007,Night,3.0,3.0,0.0,3549.02,3549.02,6.95,23.5,3.43,0.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-04-07,MFC008,Morning,6.0,6.0,0.0,8389.31,8181.0,7.06,24.45,3.57,1.0,3,3,0,3,2.0,0.0,5,1,83.33
2026-04-07,MFC008,Evening,13.0,13.0,0.0,16046.9,15449.2,5.86,23.28,3.42,3.0,4,4,0,4,3.25,0.0,11,2,84.62
2026-04-07,MFC008,Night,2.0,2.0,0.0,1865.63,1865.63,5.99,15.1,3.65,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-04-07,MFC009,Morning,3.0,3.0,0.0,2483.74,2483.74,7.54,27.74,3.83,0.0,3,3,0,1,1.0,0.0,2,1,66.67
2026-04-07,MFC009,Evening,7.0,7.0,0.0,7853.46,7853.46,7.06,28.46,4.01,0.0,3,3,0,2,2.33,0.0,4,3,57.14
2026-04-07,MFC009,Night,1.0,1.0,0.0,2265.79,1510.53,4.66,20.83,2.5,1.0,3,3,0,0,0.33,0.0,1,0,100.0
2026-04-07,MFC010,Morning,5.0,5.0,0.0,7399.64,7399.64,9.18,26.99,3.9,0.0,3,3,0,3,1.67,0.0,3,2,60.0
2026-04-07,MFC010,Evening,4.0,3.0,1.0,3541.43,2434.04,6.24,21.15,3.63,0.0,3,3,0,3,1.33,25.0,3,0,100.0
2026-04-07,MFC010,Night,1.0,1.0,0.0,1221.31,1068.65,10.63,29.11,2.5,1.0,3,3,0,0,0.33,0.0,0,1,0.0
2026-04-07,MFC011,Morning,2.0,2.0,0.0,2087.39,2087.39,6.2,22.08,3.4,0.0,3,2,1,5,1.0,0.0,2,0,100.0
2026-04-07,MFC011,Evening,12.0,12.0,0.0,16136.31,16066.83,9.37,25.41,3.76,1.0,4,4,0,52,3.0,0.0,8,4,66.67
2026-04-07,MFC011,Night,1.0,0.0,0.0,506.62,506.62,,,,0.0,3,2,1,2,0.5,0.0,0,0,0.0
2026-04-07,MFC012,Morning,6.0,4.0,2.0,6735.33,5408.8,8.29,24.2,2.98,0.0,3,3,0,1,2.0,33.33,3,1,75.0
